user_id,dom1_present,dom1_seq_len,dom1_target_time,dom1_last_history_time,dom2_present,dom2_seq_len,dom2_target_time,dom2_last_history_time,dom3_present,dom3_seq_len,dom3_target_time,dom3_last_history_time,dom4_present,dom4_seq_len,dom4_target_time,dom4_last_history_time,n_domains_present
10423,1,43,,,1,25,,,1,8,,,1,5,,,4
10424,1,20,,,1,14,,,1,13,,,1,8,,,4
10425,1,7,,,1,1,,,1,3,,,1,3,,,4
10426,1,20,,,1,3,,,1,9,,,1,7,,,4
10427,1,3,,,1,4,,,1,3,,,1,2,,,4
10428,1,4,,,1,18,,,1,1,,,1,4,,,4
10429,1,5,,,1,8,,,1,3,,,1,4,,,4
1043,1,2,,,1,6,,,1,9,,,1,10,,,4
10430,1,9,,,1,9,,,1,2,,,1,17,,,4
10431,1,16,,,1,11,,,1,4,,,1,8,,,4
10432,1,3,,,1,8,,,1,9,,,1,10,,,4
10433,1,5,,,1,1,,,1,2,,,1,4,,,4
10434,1,5,,,1,12,,,1,5,,,1,4,,,4
10435,1,5,,,1,10,,,1,8,,,1,8,,,4
10436,1,2,,,1,4,,,1,10,,,1,4,,,4
10437,1,3,,,1,14,,,1,9,,,1,2,,,4
10438,1,20,,,1,36,,,1,31,,,1,6,,,4
10439,1,22,,,1,3,,,1,7,,,1,3,,,4
1044,1,17,,,1,11,,,1,9,,,1,11,,,4
10440,1,21,,,1,1,,,1,6,,,1,2,,,4
10441,1,20,,,1,7,,,1,9,,,1,7,,,4
10442,1,2,,,1,14,,,1,5,,,1,5,,,4
10443,1,3,,,1,6,,,1,2,,,1,1,,,4
10444,1,6,,,1,2,,,1,7,,,1,3,,,4
10445,1,23,,,1,28,,,1,10,,,1,36,,,4
10446,1,27,,,1,4,,,1,17,,,1,10,,,4
10447,1,3,,,1,2,,,1,17,,,1,3,,,4
10448,1,3,,,1,39,,,1,16,,,1,21,,,4
10449,1,39,,,1,2,,,1,4,,,1,2,,,4
1045,1,3,,,1,33,,,1,2,,,1,3,,,4
10450,1,3,,,1,1,,,1,2,,,1,1,,,4
10451,1,67,,,1,1,,,1,5,,,1,3,,,4
10452,1,86,,,1,5,,,1,4,,,1,5,,,4
10453,1,2,,,1,9,,,1,9,,,1,6,,,4
10454,1,1,,,1,3,,,1,2,,,1,7,,,4
10455,1,63,,,1,10,,,1,16,,,1,14,,,4
10456,1,2,,,1,1,,,1,4,,,1,5,,,4
10457,1,4,,,1,6,,,1,5,,,1,3,,,4
10458,1,3,,,1,35,,,1,2,,,1,4,,,4
10459,1,35,,,1,2,,,1,3,,,1,2,,,4
1046,1,47,,,1,7,,,1,9,,,1,7,,,4
10460,1,18,,,1,19,,,1,2,,,1,19,,,4
10461,1,23,,,1,25,,,1,5,,,1,6,,,4
10462,1,7,,,1,4,,,1,4,,,0,0,,,3
10463,1,79,,,1,15,,,1,4,,,1,16,,,4
10464,1,4,,,1,5,,,1,11,,,1,4,,,4
10465,1,6,,,1,15,,,1,5,,,1,2,,,4
10466,1,11,,,1,3,,,1,14,,,1,5,,,4
10467,1,11,,,1,2,,,1,3,,,1,2,,,4
10468,1,5,,,1,8,,,1,2,,,1,4,,,4
10469,1,11,,,1,2,,,1,7,,,1,3,,,4
1047,1,19,,,1,67,,,1,4,,,1,4,,,4
10470,1,11,,,1,24,,,1,3,,,1,4,,,4
10471,1,2,,,1,4,,,1,9,,,1,2,,,4
10472,1,2,,,1,3,,,1,2,,,1,2,,,4
10473,1,2,,,1,6,,,0,0,,,1,5,,,3
10474,1,3,,,1,57,,,1,2,,,1,19,,,4
10475,1,3,,,1,11,,,1,5,,,1,11,,,4
10476,1,35,,,1,6,,,1,5,,,1,2,,,4
10477,1,2,,,1,29,,,1,15,,,1,26,,,4
10478,1,4,,,1,9,,,1,6,,,1,5,,,4
10479,1,4,,,1,7,,,1,2,,,1,2,,,4
1048,1,5,,,1,9,,,1,1,,,1,2,,,4
10480,1,17,,,1,9,,,1,9,,,1,4,,,4
10481,1,6,,,1,3,,,1,1,,,1,2,,,4
10482,1,2,,,1,9,,,1,3,,,1,10,,,4
10483,1,35,,,1,60,,,1,13,,,1,11,,,4
10484,1,4,,,1,3,,,1,33,,,1,5,,,4
10485,1,3,,,1,2,,,1,3,,,1,1,,,4
10486,1,6,,,1,18,,,1,6,,,1,14,,,4
10487,1,2,,,1,3,,,1,4,,,1,3,,,4
10488,1,2,,,1,5,,,1,8,,,1,14,,,4
10489,1,24,,,1,63,,,1,26,,,1,7,,,4
1049,1,1,,,1,5,,,1,1,,,1,5,,,4
10490,1,3,,,1,2,,,1,2,,,1,2,,,4
10491,1,1,,,1,18,,,1,5,,,1,7,,,4
10492,1,33,,,1,7,,,1,2,,,1,29,,,4
10493,1,8,,,1,19,,,1,4,,,1,9,,,4
10494,1,12,,,1,3,,,1,6,,,1,6,,,4
10495,1,10,,,1,3,,,1,2,,,1,1,,,4
10496,1,1,,,1,5,,,1,5,,,1,2,,,4
10497,1,7,,,1,5,,,1,23,,,1,16,,,4
10498,1,10,,,1,6,,,1,3,,,1,3,,,4
10499,1,2,,,1,12,,,1,8,,,1,5,,,4
105,1,9,,,1,6,,,1,2,,,1,1,,,4
1050,1,7,,,1,18,,,1,3,,,1,31,,,4
10500,1,19,,,1,16,,,1,2,,,1,20,,,4
10501,1,4,,,1,1,,,1,3,,,1,7,,,4
10502,1,2,,,1,20,,,0,0,,,1,7,,,3
10503,1,2,,,1,13,,,1,4,,,0,0,,,3
10504,1,3,,,1,14,,,1,10,,,1,3,,,4
10505,1,14,,,1,6,,,1,6,,,1,3,,,4
10506,1,12,,,1,13,,,1,2,,,1,5,,,4
10507,1,4,,,1,7,,,1,1,,,1,1,,,4
10508,1,4,,,1,8,,,1,5,,,1,9,,,4
10509,1,59,,,1,36,,,1,14,,,1,7,,,4
1051,1,4,,,1,6,,,1,5,,,1,6,,,4
10510,0,0,,,1,5,,,1,9,,,1,5,,,3
10511,1,6,,,1,5,,,1,8,,,1,7,,,4
10512,1,3,,,1,2,,,1,6,,,1,1,,,4
10513,1,13,,,1,11,,,1,4,,,1,7,,,4
10514,1,4,,,1,4,,,1,11,,,1,5,,,4
10515,1,5,,,1,11,,,1,4,,,1,8,,,4
10516,1,6,,,1,7,,,1,3,,,1,3,,,4
10517,1,5,,,1,2,,,1,1,,,1,5,,,4
10518,1,7,,,1,10,,,1,30,,,1,9,,,4
10519,1,55,,,1,45,,,1,5,,,1,4,,,4
1052,1,4,,,1,2,,,1,3,,,1,2,,,4
10520,1,3,,,1,32,,,1,4,,,1,4,,,4
10521,1,8,,,1,3,,,1,2,,,0,0,,,3
10522,1,5,,,1,3,,,1,1,,,1,2,,,4
10523,1,8,,,1,21,,,1,11,,,1,12,,,4
10524,1,10,,,1,10,,,1,4,,,1,9,,,4
10525,1,27,,,1,17,,,1,2,,,1,20,,,4
10526,1,10,,,1,7,,,1,3,,,1,2,,,4
10527,1,25,,,1,5,,,1,10,,,1,5,,,4
10528,1,30,,,1,13,,,1,6,,,1,3,,,4
10529,1,2,,,1,2,,,1,3,,,1,1,,,4
1053,1,7,,,1,3,,,1,2,,,0,0,,,3
10530,1,6,,,1,3,,,1,2,,,1,2,,,4
10531,1,6,,,1,15,,,1,7,,,1,4,,,4
10532,1,22,,,1,5,,,1,2,,,1,1,,,4
10533,1,17,,,1,13,,,1,4,,,1,1,,,4
10534,1,6,,,1,15,,,1,11,,,1,14,,,4
10535,1,6,,,1,3,,,1,2,,,1,6,,,4
10536,1,3,,,1,3,,,1,6,,,1,6,,,4
10537,1,4,,,1,10,,,1,3,,,1,3,,,4
10538,1,51,,,1,20,,,1,11,,,1,6,,,4
10539,1,35,,,1,11,,,1,4,,,1,9,,,4
1054,1,3,,,1,8,,,1,1,,,1,3,,,4
10540,1,18,,,1,42,,,1,43,,,1,16,,,4
10541,1,3,,,1,2,,,1,1,,,1,1,,,4
10542,1,2,,,1,19,,,1,1,,,1,2,,,4
10543,1,3,,,1,4,,,1,5,,,1,2,,,4
10544,1,15,,,1,15,,,1,2,,,1,3,,,4
10545,1,2,,,1,3,,,1,2,,,1,3,,,4
10546,1,29,,,1,33,,,1,16,,,1,12,,,4
10547,1,21,,,1,3,,,1,10,,,1,8,,,4
10548,1,13,,,1,5,,,1,3,,,1,1,,,4
10549,1,5,,,1,2,,,1,2,,,1,2,,,4
1055,1,10,,,1,18,,,1,3,,,1,15,,,4
10550,1,5,,,1,2,,,1,15,,,1,3,,,4
10551,1,7,,,1,3,,,1,4,,,1,2,,,4
10552,1,2,,,1,1,,,1,9,,,1,2,,,4
10553,1,4,,,1,3,,,1,1,,,1,4,,,4
10554,1,8,,,1,3,,,1,6,,,1,8,,,4
10555,1,2,,,1,4,,,1,1,,,1,4,,,4
10556,1,26,,,1,16,,,1,2,,,1,1,,,4
10557,1,2,,,1,3,,,1,8,,,1,1,,,4
10558,1,3,,,1,24,,,1,10,,,1,6,,,4
10559,1,3,,,1,2,,,1,2,,,1,7,,,4
1056,1,88,,,1,8,,,1,12,,,1,6,,,4
10560,1,2,,,1,2,,,1,2,,,1,1,,,4
10561,1,4,,,1,15,,,1,5,,,1,3,,,4
10562,1,2,,,1,13,,,1,11,,,1,7,,,4
10563,1,3,,,1,8,,,1,1,,,1,2,,,4
10564,1,8,,,1,8,,,1,9,,,1,7,,,4
10565,1,5,,,1,4,,,1,2,,,1,3,,,4
10566,1,2,,,1,7,,,1,12,,,1,3,,,4
10567,1,27,,,1,4,,,1,1,,,1,2,,,4
10568,1,4,,,1,4,,,1,16,,,1,3,,,4
10569,1,4,,,1,23,,,1,16,,,1,15,,,4
1057,1,108,,,1,5,,,1,4,,,1,1,,,4
10570,1,21,,,1,14,,,1,11,,,1,4,,,4
10571,1,7,,,1,2,,,1,1,,,1,4,,,4
10572,1,2,,,1,12,,,1,6,,,1,5,,,4
10573,1,4,,,1,11,,,1,12,,,0,0,,,3
10574,1,5,,,1,4,,,1,11,,,1,2,,,4
10575,1,3,,,1,5,,,1,5,,,1,5,,,4
10576,1,11,,,1,5,,,1,12,,,1,13,,,4
10577,1,54,,,1,9,,,1,6,,,1,6,,,4
10578,1,9,,,1,9,,,1,9,,,1,7,,,4
10579,1,13,,,1,3,,,1,6,,,1,23,,,4
1058,1,9,,,1,8,,,1,10,,,1,4,,,4
10580,1,27,,,1,6,,,1,5,,,1,6,,,4
10581,1,31,,,1,9,,,1,2,,,1,2,,,4
10582,1,8,,,1,28,,,1,3,,,1,2,,,4
10583,1,3,,,1,3,,,1,8,,,1,2,,,4
10584,1,16,,,1,3,,,1,2,,,1,5,,,4
10585,1,2,,,1,5,,,1,2,,,1,5,,,4
10586,1,8,,,1,27,,,1,17,,,1,17,,,4
10587,1,5,,,1,21,,,1,4,,,1,3,,,4
10588,1,4,,,1,17,,,1,7,,,1,9,,,4
10589,1,3,,,1,2,,,1,1,,,1,3,,,4
1059,1,3,,,1,7,,,1,2,,,1,2,,,4
10590,1,2,,,1,15,,,1,3,,,1,5,,,4
10591,1,28,,,1,2,,,1,3,,,1,4,,,4
10592,1,2,,,1,5,,,1,17,,,1,2,,,4
10593,1,3,,,1,2,,,1,4,,,1,5,,,4
10594,1,44,,,1,51,,,1,9,,,1,12,,,4
10595,1,66,,,1,19,,,1,4,,,1,6,,,4
10596,1,2,,,1,3,,,1,6,,,1,3,,,4
10597,1,6,,,1,6,,,1,4,,,1,1,,,4
10598,1,63,,,1,38,,,1,2,,,1,16,,,4
10599,1,2,,,1,25,,,1,9,,,1,28,,,4
106,1,1,,,1,2,,,1,4,,,1,5,,,4
1060,1,42,,,1,3,,,1,16,,,1,10,,,4
10600,1,35,,,1,3,,,1,17,,,1,4,,,4
10601,1,24,,,1,20,,,1,1,,,1,4,,,4
10602,1,3,,,1,7,,,1,8,,,1,5,,,4
10603,1,1,,,1,12,,,1,2,,,1,1,,,4
10604,1,92,,,1,6,,,1,4,,,1,3,,,4
10605,1,2,,,1,2,,,1,2,,,1,3,,,4
10606,1,20,,,1,8,,,1,6,,,1,2,,,4
10607,1,5,,,1,6,,,1,4,,,1,6,,,4
10608,1,4,,,1,7,,,1,9,,,1,4,,,4
10609,1,27,,,1,6,,,1,4,,,1,1,,,4
1061,1,2,,,1,9,,,1,9,,,1,8,,,4
10610,1,24,,,1,3,,,1,3,,,1,10,,,4
10611,1,2,,,1,5,,,1,3,,,1,1,,,4
10612,1,1,,,1,17,,,1,9,,,1,6,,,4
10613,1,2,,,1,31,,,1,2,,,1,13,,,4
10614,1,5,,,1,7,,,1,2,,,1,4,,,4
10615,1,24,,,1,7,,,1,6,,,1,2,,,4
10616,1,2,,,1,6,,,1,3,,,1,3,,,4
10617,1,93,,,1,7,,,1,1,,,1,1,,,4
10618,1,3,,,1,3,,,1,3,,,1,3,,,4
10619,1,4,,,1,14,,,1,2,,,1,12,,,4
1062,1,3,,,1,15,,,1,5,,,1,1,,,4
10620,1,3,,,1,16,,,1,2,,,1,8,,,4
10621,1,2,,,1,1,,,1,1,,,1,2,,,4
10622,1,2,,,1,8,,,1,2,,,1,2,,,4
10623,1,3,,,1,23,,,1,24,,,1,4,,,4
10624,1,2,,,1,8,,,1,7,,,1,6,,,4
10625,1,21,,,1,20,,,1,7,,,1,8,,,4
10626,1,2,,,1,6,,,1,12,,,1,10,,,4
10627,1,14,,,1,6,,,1,4,,,1,1,,,4
10628,1,6,,,1,15,,,1,6,,,1,10,,,4
10629,1,2,,,1,3,,,1,6,,,1,8,,,4
1063,1,15,,,1,3,,,1,5,,,1,3,,,4
10630,1,4,,,1,19,,,1,8,,,1,3,,,4
10631,1,17,,,1,3,,,1,4,,,1,3,,,4
10632,1,11,,,1,9,,,1,12,,,1,13,,,4
10633,1,9,,,1,29,,,1,5,,,1,41,,,4
10634,1,3,,,1,3,,,1,5,,,1,2,,,4
10635,1,2,,,1,7,,,1,4,,,1,8,,,4
10636,1,80,,,1,14,,,1,3,,,1,2,,,4
10637,1,9,,,1,8,,,1,5,,,1,9,,,4
10638,1,5,,,1,5,,,1,5,,,1,1,,,4
10639,1,5,,,1,7,,,1,5,,,1,2,,,4
1064,1,3,,,1,11,,,1,2,,,1,1,,,4
10640,1,16,,,1,18,,,1,12,,,1,24,,,4
10641,1,52,,,1,33,,,1,5,,,1,24,,,4
10642,1,8,,,1,8,,,1,3,,,1,11,,,4
10643,1,2,,,1,4,,,1,2,,,1,2,,,4
10644,1,4,,,1,3,,,1,4,,,1,3,,,4
10645,1,1,,,1,4,,,1,5,,,1,5,,,4
10646,1,2,,,1,30,,,1,15,,,1,16,,,4
10647,1,64,,,1,31,,,1,11,,,1,5,,,4
10648,1,8,,,1,37,,,1,1,,,1,2,,,4
10649,1,3,,,1,17,,,1,6,,,1,15,,,4
1065,1,22,,,1,37,,,1,27,,,1,28,,,4
10650,1,3,,,1,15,,,1,18,,,1,12,,,4
10651,1,3,,,1,15,,,1,5,,,1,2,,,4
10652,1,5,,,1,4,,,1,4,,,1,3,,,4
10653,1,10,,,1,3,,,1,4,,,1,2,,,4
10654,1,2,,,1,18,,,1,22,,,1,14,,,4
10655,1,5,,,1,35,,,1,30,,,1,12,,,4
10656,1,3,,,1,6,,,1,3,,,1,4,,,4
10657,1,3,,,1,6,,,1,3,,,1,2,,,4
10658,1,13,,,1,15,,,1,3,,,1,11,,,4
10659,1,9,,,1,6,,,1,13,,,1,7,,,4
1066,1,8,,,1,23,,,1,2,,,1,10,,,4
10660,1,1,,,1,8,,,1,16,,,1,15,,,4
10661,1,22,,,1,8,,,1,21,,,1,16,,,4
10662,1,10,,,1,6,,,1,2,,,1,5,,,4
10663,1,63,,,1,11,,,1,10,,,1,11,,,4
10664,1,2,,,1,34,,,1,8,,,1,9,,,4
10665,1,31,,,1,4,,,1,7,,,1,2,,,4
10666,1,3,,,1,6,,,1,2,,,1,3,,,4
10667,1,7,,,1,23,,,1,6,,,1,4,,,4
10668,1,8,,,1,17,,,1,2,,,1,14,,,4
10669,1,24,,,1,5,,,1,6,,,1,2,,,4
1067,1,15,,,1,3,,,1,3,,,1,10,,,4
10670,1,2,,,1,4,,,1,3,,,1,3,,,4
10671,1,2,,,1,5,,,1,3,,,1,6,,,4
10672,1,7,,,1,12,,,1,15,,,1,7,,,4
10673,1,2,,,1,3,,,0,0,,,1,14,,,3
10674,1,1,,,1,5,,,1,13,,,1,2,,,4
10675,1,5,,,1,12,,,1,3,,,1,3,,,4
10676,1,3,,,1,3,,,1,2,,,1,3,,,4
10677,1,35,,,1,6,,,1,6,,,1,1,,,4
10678,1,3,,,1,13,,,1,19,,,1,1,,,4
10679,1,81,,,1,8,,,1,2,,,1,14,,,4
1068,1,4,,,1,3,,,1,2,,,1,5,,,4
10680,1,9,,,1,2,,,1,4,,,1,2,,,4
10681,1,8,,,1,19,,,1,14,,,1,6,,,4
10682,1,13,,,1,16,,,1,2,,,1,5,,,4
10683,1,2,,,1,5,,,1,3,,,1,2,,,4
10684,1,6,,,1,17,,,1,4,,,1,2,,,4
10685,1,3,,,1,3,,,1,2,,,1,2,,,4
10686,1,7,,,1,18,,,1,8,,,1,11,,,4
10687,1,2,,,1,6,,,1,7,,,1,2,,,4
10688,1,12,,,1,32,,,1,2,,,1,2,,,4
10689,1,27,,,1,9,,,1,16,,,1,20,,,4
1069,1,12,,,1,12,,,1,7,,,1,3,,,4
10690,1,8,,,1,6,,,1,3,,,1,2,,,4
10691,1,22,,,1,22,,,1,3,,,1,2,,,4
10692,1,4,,,1,6,,,1,3,,,0,0,,,3
10693,1,2,,,1,2,,,1,1,,,1,4,,,4
10694,1,15,,,1,13,,,1,14,,,1,6,,,4
10695,1,2,,,1,2,,,1,1,,,1,1,,,4
10696,1,2,,,1,47,,,1,6,,,1,3,,,4
10697,1,2,,,1,1,,,1,1,,,1,2,,,4
10698,1,3,,,1,2,,,1,2,,,1,3,,,4
10699,1,18,,,1,20,,,1,2,,,1,2,,,4
107,1,56,,,1,18,,,1,13,,,1,2,,,4
1070,1,90,,,1,8,,,1,17,,,1,3,,,4
10700,1,10,,,1,85,,,1,3,,,1,13,,,4
10701,1,10,,,1,2,,,1,2,,,1,2,,,4
10702,1,40,,,1,33,,,1,8,,,1,11,,,4
10703,1,4,,,1,1,,,1,1,,,1,6,,,4
10704,1,12,,,1,53,,,1,2,,,1,7,,,4
10705,1,5,,,1,2,,,1,14,,,1,2,,,4
10706,1,11,,,1,5,,,1,5,,,0,0,,,3
10707,1,8,,,1,1,,,1,11,,,1,4,,,4
10708,1,7,,,1,5,,,1,6,,,1,11,,,4
10709,1,39,,,1,18,,,1,49,,,1,14,,,4
1071,1,2,,,1,6,,,1,7,,,1,2,,,4
10710,1,2,,,1,5,,,1,2,,,1,3,,,4
10711,1,39,,,1,3,,,1,2,,,1,8,,,4
10712,1,7,,,1,3,,,1,12,,,1,2,,,4
10713,1,5,,,1,2,,,1,1,,,1,1,,,4
10714,1,4,,,1,5,,,1,5,,,1,11,,,4
10715,1,3,,,1,6,,,1,12,,,1,5,,,4
10716,1,8,,,1,20,,,1,28,,,1,3,,,4
10717,1,20,,,1,12,,,1,2,,,1,6,,,4
10718,1,1,,,1,8,,,1,4,,,1,4,,,4
10719,1,19,,,1,9,,,1,10,,,1,21,,,4
1072,1,9,,,1,3,,,1,6,,,1,6,,,4
10720,1,14,,,1,11,,,1,3,,,1,4,,,4
10721,1,7,,,1,8,,,1,4,,,1,6,,,4
10722,1,4,,,1,8,,,1,28,,,1,6,,,4
10723,1,8,,,1,7,,,1,13,,,1,16,,,4
10724,1,4,,,1,2,,,1,4,,,1,4,,,4
10725,1,7,,,1,2,,,1,16,,,1,2,,,4
10726,1,8,,,1,2,,,1,1,,,1,2,,,4
10727,1,2,,,1,5,,,1,4,,,0,0,,,3
10728,1,4,,,1,10,,,1,15,,,1,2,,,4
10729,1,34,,,1,2,,,1,6,,,1,4,,,4
1073,1,3,,,1,11,,,1,1,,,1,10,,,4
10730,1,5,,,1,8,,,1,4,,,1,11,,,4
10731,1,2,,,1,5,,,1,13,,,1,22,,,4
10732,1,11,,,1,40,,,1,2,,,1,2,,,4
10733,1,2,,,1,18,,,1,17,,,1,4,,,4
10734,1,18,,,1,2,,,1,3,,,1,5,,,4
10735,1,10,,,1,6,,,1,10,,,1,9,,,4
10736,1,3,,,1,13,,,1,1,,,1,7,,,4
10737,1,6,,,1,2,,,1,2,,,1,1,,,4
10738,1,2,,,1,23,,,1,22,,,1,12,,,4
10739,1,10,,,1,2,,,1,2,,,1,4,,,4
1074,1,10,,,1,26,,,1,23,,,1,7,,,4
10740,1,10,,,1,5,,,1,13,,,1,3,,,4
10741,1,14,,,1,3,,,1,22,,,1,6,,,4
10742,1,1,,,1,7,,,1,3,,,1,2,,,4
10743,1,43,,,1,2,,,1,5,,,1,2,,,4
10744,1,30,,,1,6,,,1,4,,,1,4,,,4
10745,1,5,,,1,9,,,1,2,,,1,12,,,4
10746,1,4,,,1,1,,,1,4,,,1,1,,,4
10747,1,2,,,1,15,,,1,1,,,1,5,,,4
10748,1,1,,,1,9,,,1,4,,,1,2,,,4
10749,1,6,,,1,6,,,1,8,,,1,2,,,4
1075,1,4,,,1,8,,,1,2,,,1,1,,,4
10750,1,2,,,1,1,,,1,1,,,1,2,,,4
10751,1,14,,,1,6,,,1,1,,,1,3,,,4
10752,1,18,,,1,2,,,1,4,,,1,5,,,4
10753,1,3,,,1,4,,,1,9,,,1,3,,,4
10754,1,8,,,1,12,,,1,24,,,1,2,,,4
10755,1,4,,,1,3,,,1,2,,,1,2,,,4
10756,1,4,,,1,3,,,1,3,,,1,4,,,4
10757,1,5,,,1,9,,,1,4,,,1,33,,,4
10758,1,2,,,1,3,,,1,11,,,1,7,,,4
10759,1,1,,,1,12,,,1,2,,,1,3,,,4
1076,1,3,,,1,7,,,1,2,,,1,4,,,4
10760,1,18,,,1,27,,,1,10,,,1,17,,,4
10761,1,78,,,1,27,,,1,6,,,1,1,,,4
10762,1,4,,,1,4,,,1,2,,,1,3,,,4
10763,1,2,,,1,9,,,1,5,,,1,8,,,4
10764,1,2,,,1,8,,,1,1,,,1,4,,,4
10765,1,12,,,1,5,,,1,3,,,1,18,,,4
10766,1,32,,,1,40,,,1,2,,,1,39,,,4
10767,1,3,,,1,8,,,1,9,,,1,3,,,4
10768,1,5,,,1,3,,,1,8,,,1,1,,,4
10769,1,5,,,1,4,,,1,4,,,1,3,,,4
1077,1,2,,,1,3,,,1,3,,,1,2,,,4
10770,1,33,,,1,44,,,1,6,,,1,14,,,4
10771,1,6,,,1,9,,,1,4,,,1,2,,,4
10772,1,5,,,1,4,,,1,8,,,1,2,,,4
10773,1,2,,,1,12,,,1,2,,,0,0,,,3
10774,1,82,,,1,8,,,1,18,,,1,7,,,4
10775,1,7,,,1,12,,,1,6,,,1,8,,,4
10776,1,13,,,1,5,,,1,2,,,1,7,,,4
10777,1,7,,,1,2,,,1,12,,,1,3,,,4
10778,1,3,,,1,2,,,1,22,,,1,2,,,4
10779,1,2,,,1,6,,,1,6,,,1,1,,,4
1078,1,15,,,1,16,,,1,13,,,1,13,,,4
10780,1,11,,,1,7,,,1,4,,,1,3,,,4
10781,1,3,,,1,14,,,1,8,,,1,5,,,4
10782,1,2,,,1,6,,,1,3,,,1,2,,,4
10783,1,82,,,1,14,,,1,8,,,1,6,,,4
10784,1,4,,,1,10,,,1,5,,,1,5,,,4
10785,1,8,,,1,13,,,1,4,,,1,5,,,4
10786,1,4,,,1,9,,,1,6,,,1,11,,,4
10787,1,4,,,1,3,,,1,2,,,1,8,,,4
10788,1,11,,,1,5,,,1,8,,,1,5,,,4
10789,1,3,,,1,17,,,1,4,,,1,6,,,4
1079,1,3,,,1,5,,,1,8,,,1,20,,,4
10790,1,3,,,1,10,,,1,14,,,1,9,,,4
10791,1,3,,,1,3,,,1,2,,,1,2,,,4
10792,1,8,,,1,15,,,1,18,,,1,78,,,4
10793,1,3,,,1,1,,,1,1,,,1,2,,,4
10794,1,7,,,1,7,,,1,3,,,1,8,,,4
10795,1,2,,,1,8,,,1,12,,,1,4,,,4
10796,1,8,,,1,37,,,1,22,,,1,14,,,4
10797,1,4,,,1,6,,,1,2,,,1,5,,,4
10798,1,2,,,1,1,,,1,9,,,1,2,,,4
10799,1,7,,,1,13,,,1,3,,,1,5,,,4
108,1,18,,,1,2,,,1,10,,,0,0,,,3
1080,1,4,,,1,4,,,1,5,,,1,4,,,4
10800,1,4,,,1,2,,,1,3,,,1,1,,,4
10801,1,2,,,1,2,,,1,2,,,1,1,,,4
10802,1,14,,,1,1,,,1,6,,,1,10,,,4
10803,1,6,,,1,9,,,1,3,,,1,3,,,4
10804,1,9,,,1,1,,,1,4,,,1,2,,,4
10805,1,17,,,1,2,,,1,2,,,1,3,,,4
10806,1,4,,,1,9,,,1,13,,,1,5,,,4
10807,1,3,,,1,14,,,1,9,,,1,14,,,4
10808,1,5,,,1,5,,,1,8,,,1,2,,,4
10809,1,21,,,1,75,,,1,6,,,1,15,,,4
1081,1,8,,,1,3,,,1,2,,,1,3,,,4
10810,1,27,,,1,4,,,1,3,,,1,5,,,4
10811,1,17,,,1,6,,,1,6,,,1,2,,,4
10812,1,6,,,1,10,,,1,2,,,1,2,,,4
10813,1,5,,,1,3,,,1,17,,,1,11,,,4
10814,1,7,,,1,6,,,1,6,,,1,8,,,4
10815,1,3,,,1,1,,,1,2,,,1,5,,,4
10816,1,4,,,1,3,,,1,1,,,1,2,,,4
10817,1,14,,,1,2,,,1,1,,,1,1,,,4
10818,1,2,,,1,6,,,1,16,,,0,0,,,3
10819,1,3,,,1,8,,,1,6,,,1,2,,,4
1082,1,8,,,1,5,,,1,2,,,1,2,,,4
10820,1,7,,,1,29,,,1,2,,,1,2,,,4
10821,1,5,,,1,4,,,1,3,,,1,2,,,4
10822,1,3,,,1,3,,,1,2,,,1,1,,,4
10823,1,10,,,1,7,,,1,6,,,1,2,,,4
10824,1,45,,,1,35,,,1,8,,,1,14,,,4
10825,1,1,,,1,5,,,1,3,,,1,6,,,4
10826,1,2,,,1,1,,,1,3,,,1,3,,,4
10827,1,5,,,1,4,,,1,6,,,1,5,,,4
10828,1,19,,,1,16,,,1,13,,,1,2,,,4
10829,1,9,,,1,2,,,1,2,,,1,1,,,4
1083,1,9,,,1,3,,,1,4,,,1,3,,,4
10830,1,4,,,1,12,,,1,5,,,1,4,,,4
10831,1,6,,,1,11,,,1,14,,,1,10,,,4
10832,1,2,,,1,1,,,1,1,,,1,2,,,4
10833,1,2,,,1,4,,,1,9,,,1,2,,,4
10834,1,3,,,1,8,,,1,2,,,1,3,,,4
10835,1,2,,,1,13,,,1,4,,,1,4,,,4
10836,1,7,,,1,5,,,0,0,,,1,2,,,3
10837,1,2,,,1,7,,,1,7,,,1,1,,,4
10838,1,65,,,1,32,,,1,8,,,1,7,,,4
10839,1,10,,,1,12,,,1,12,,,1,2,,,4
1084,1,4,,,1,4,,,1,2,,,1,9,,,4
10840,1,4,,,1,4,,,1,3,,,1,8,,,4
10841,1,4,,,1,2,,,1,7,,,1,4,,,4
10842,1,26,,,1,2,,,1,68,,,1,26,,,4
10843,1,10,,,1,10,,,1,2,,,1,5,,,4
10844,1,4,,,1,1,,,1,2,,,1,3,,,4
10845,1,7,,,1,8,,,1,3,,,1,6,,,4
10846,1,53,,,1,3,,,1,10,,,1,1,,,4
10847,1,7,,,1,4,,,1,5,,,1,2,,,4
10848,1,7,,,1,13,,,1,6,,,1,19,,,4
10849,1,23,,,1,2,,,1,7,,,1,3,,,4
1085,1,16,,,1,2,,,1,5,,,1,8,,,4
10850,1,9,,,1,5,,,1,3,,,1,3,,,4
10851,1,2,,,1,8,,,1,7,,,1,1,,,4
10852,1,3,,,1,15,,,1,5,,,1,3,,,4
